branch_id,branch_name,transaction_date,count_transactions,count_deposits,count_withdrawals,count_transfers,share_deposits,share_withdrawals,share_transfers,unique_customers,transactions_under_30,transactions_30_to_50,transactions_over_50,share_customers_under_30,share_customers_30_to_50,share_customers_over_50,total_transaction_amount_euro,avg_transaction_amount_euro,num_transaction_currencies,transactions_with_account,transactions_without_account,transaction_amount_euro_without_account
55,Chicago,2025-02-14,5,1,1,3,0.2,0.2,0.6,5,3,1,1,0.6,0.2,0.2,7672.3054984706405,1534.461099694128,3,5,0,0.0
61,Brussels,2025-01-31,10,4,4,2,0.4,0.4,0.2,10,1,3,6,0.1,0.3,0.6,7472.428560258085,747.2428560258085,7,10,0,0.0
96,Reykjavik,2025-02-04,8,3,5,0,0.375,0.625,0.0,8,0,4,4,0.0,0.5,0.5,3207.1657115836174,400.8957139479522,7,8,0,0.0
4,Amsterdam,2025-02-13,5,2,1,2,0.4,0.2,0.4,5,0,2,3,0.0,0.4,0.6,3246.69249623741,649.338499247482,5,5,0,0.0
99,Bangkok,2025-01-16,2,0,1,1,0.0,0.5,0.5,2,0,0,2,0.0,0.0,1.0,5441.034024368925,2720.5170121844626,2,2,0,0.0
68,Nice,2025-01-22,9,1,4,4,0.11111111,0.44444445,0.44444445,8,0,5,4,0.0,0.5555556,0.44444445,18547.500630241353,2060.8334033601504,7,9,0,0.0
41,Tallinn,2025-03-03,9,6,2,1,0.6666667,0.22222222,0.11111111,9,1,2,6,0.11111111,0.22222222,0.6666667,22234.014049144167,2470.446005460463,5,9,0,0.0
54,Cologne,2025-02-28,5,2,0,3,0.4,0.0,0.6,5,1,0,4,0.2,0.0,0.8,5596.357975856877,1119.2715951713753,5,5,0,0.0
62,Toronto,2025-01-17,4,1,1,2,0.25,0.25,0.5,4,0,1,3,0.0,0.25,0.75,891.4691911759392,222.8672977939848,4,4,0,0.0
37,Cape Town,2025-02-13,8,3,3,2,0.375,0.375,0.25,8,0,2,6,0.0,0.25,0.75,24759.676991661032,3094.959623957629,7,8,0,0.0
5,Bergen,2025-01-26,5,0,2,3,0.0,0.4,0.6,5,1,1,3,0.2,0.2,0.6,12771.29697354455,2554.25939470891,4,5,0,0.0
27,Baku,2025-02-16,11,3,2,6,0.27272728,0.18181819,0.54545456,10,1,1,9,0.09090909,0.09090909,0.8181818,8623.672315098054,783.9702104634595,6,11,0,0.0
27,Baku,2025-01-13,11,5,4,2,0.45454547,0.36363637,0.18181819,10,1,2,8,0.09090909,0.18181819,0.72727275,7123.133887146415,647.5576261042196,7,11,0,0.0
11,Skopje,2025-01-01,6,1,1,4,0.16666667,0.16666667,0.6666667,6,2,1,3,0.33333334,0.16666667,0.5,27978.411661666225,4663.0686102777045,4,6,0,0.0
3,Manama,2025-02-28,11,3,3,5,0.27272728,0.27272728,0.45454547,10,1,3,7,0.09090909,0.27272728,0.6363636,3966.5003966974527,360.5909451543139,7,11,0,0.0
22,Lisbon,2025-01-01,8,2,4,2,0.25,0.5,0.25,8,0,3,5,0.0,0.375,0.625,2555.375117956609,319.4218897445761,8,8,0,0.0
12,Berlin,2025-02-04,11,3,4,4,0.27272728,0.36363637,0.36363637,11,2,1,8,0.18181819,0.09090909,0.72727275,20484.779786689396,1862.2527078808541,10,11,0,0.0
74,Kuwait City,2025-01-14,13,4,5,4,0.30769232,0.3846154,0.30769232,13,2,2,9,0.15384616,0.15384616,0.6923077,26215.809240435934,2016.600710802764,9,13,0,0.0
60,Utrecht,2025-03-02,3,1,2,0,0.33333334,0.6666667,0.0,3,0,0,3,0.0,0.0,1.0,2811.45024656928,937.1500821897599,3,3,0,0.0
26,Frankfurt,2025-02-03,4,2,2,0,0.5,0.5,0.0,4,0,0,4,0.0,0.0,1.0,3026.826458532632,756.706614633158,4,4,0,0.0
28,Zurich,2025-02-22,7,0,5,2,0.0,0.71428573,0.2857143,7,2,0,5,0.2857143,0.0,0.71428573,16687.616662438697,2383.9452374912426,7,7,0,0.0
13,Bologna,2025-01-24,7,2,3,2,0.2857143,0.42857143,0.2857143,7,1,1,5,0.14285715,0.14285715,0.71428573,13233.321854495012,1890.4745506421445,7,7,0,0.0
15,Zagreb,2025-01-11,7,1,1,5,0.14285715,0.14285715,0.71428573,7,1,2,4,0.14285715,0.2857143,0.5714286,11049.44908107315,1578.4927258675928,6,7,0,0.0
26,Frankfurt,2025-02-10,5,1,0,4,0.2,0.0,0.8,5,0,0,5,0.0,0.0,1.0,14979.222775007906,2995.8445550015813,5,5,0,0.0
28,Zurich,2025-01-02,10,1,4,5,0.1,0.4,0.5,9,0,1,9,0.0,0.1,0.9,8528.131825098822,852.8131825098823,8,10,0,0.0
11,Skopje,2025-02-07,7,2,2,3,0.2857143,0.2857143,0.42857143,6,1,1,5,0.14285715,0.14285715,0.71428573,4659.144873006491,665.592124715213,4,7,0,0.0
18,Muscat,2025-03-01,5,1,1,3,0.2,0.2,0.6,5,1,2,2,0.2,0.4,0.4,2679.9895054867648,535.997901097353,4,5,0,0.0
94,Munich,2025-02-27,8,4,2,2,0.5,0.25,0.25,7,1,4,3,0.125,0.5,0.375,11504.378512847099,1438.0473141058874,8,8,0,0.0
92,Seoul,2025-01-13,11,3,5,3,0.27272728,0.45454547,0.27272728,10,1,3,7,0.09090909,0.27272728,0.6363636,21731.763309206362,1975.6148462914875,8,11,0,0.0
35,Podgorica,2025-02-02,4,0,1,3,0.0,0.25,0.75,3,0,1,3,0.0,0.25,0.75,10035.77013122528,2508.94253280632,4,4,0,0.0
42,Stockholm,2025-02-25,6,2,3,1,0.33333334,0.5,0.16666667,6,2,3,1,0.33333334,0.5,0.16666667,13615.879407326547,2269.3132345544245,5,6,0,0.0
17,Basel,2025-01-02,8,2,3,3,0.25,0.375,0.375,8,0,2,6,0.0,0.25,0.75,5669.168871371659,708.6461089214574,7,8,0,0.0
61,Brussels,2025-02-02,10,2,5,3,0.2,0.5,0.3,10,4,1,5,0.4,0.1,0.5,17750.684722355538,1775.0684722355538,6,10,0,0.0
35,Podgorica,2025-02-24,4,0,1,3,0.0,0.25,0.75,4,0,0,4,0.0,0.0,1.0,12626.02887635083,3156.5072190877077,4,4,0,0.0
51,Johannesburg,2025-01-26,9,2,5,2,0.22222222,0.5555556,0.22222222,8,0,3,6,0.0,0.33333334,0.6666667,6912.3093722630365,768.0343746958929,7,9,0,0.0
33,Ghent,2025-02-01,8,3,1,4,0.375,0.125,0.5,7,2,4,2,0.25,0.5,0.25,4681.607751241253,585.2009689051566,6,8,0,0.0
88,Tirana,2025-01-02,11,4,4,3,0.36363637,0.36363637,0.27272728,11,0,4,7,0.0,0.36363637,0.6363636,28416.641752761265,2583.331068432842,7,11,0,0.0
93,San Francisco,2025-01-17,7,2,1,4,0.2857143,0.14285715,0.5714286,6,1,0,6,0.14285715,0.0,0.85714287,5881.642492449201,840.2346417784573,5,7,0,0.0
54,Cologne,2025-03-09,5,2,1,2,0.4,0.2,0.4,5,1,1,3,0.2,0.2,0.6,8802.20232693617,1760.440465387234,4,5,0,0.0
6,Hamburg,2025-01-30,5,1,2,2,0.2,0.4,0.4,4,1,0,4,0.2,0.0,0.8,9580.14781599324,1916.0295631986478,4,5,0,0.0
51,Johannesburg,2025-02-28,7,2,2,3,0.2857143,0.2857143,0.42857143,7,0,1,6,0.0,0.14285715,0.85714287,12449.54381611315,1778.5062594447356,5,7,0,0.0
79,Nur-Sultan,2025-01-25,6,2,1,3,0.33333334,0.16666667,0.5,6,0,1,5,0.0,0.16666667,0.8333333,11357.084140875204,1892.847356812534,5,6,0,0.0
60,Utrecht,2025-01-06,8,4,3,1,0.5,0.375,0.125,8,1,3,4,0.125,0.375,0.5,16218.207213148853,2027.2759016436066,6,8,0,0.0
58,Ljubljana,2025-03-07,10,4,5,1,0.4,0.5,0.1,9,1,1,8,0.1,0.1,0.8,13366.745544862019,1336.674554486202,7,10,0,0.0
30,Budapest,2025-02-19,5,1,2,2,0.2,0.4,0.4,5,1,1,3,0.2,0.2,0.6,11358.173899675423,2271.6347799350847,5,5,0,0.0
52,Venice,2025-01-12,3,2,0,1,0.6666667,0.0,0.33333334,3,0,1,2,0.0,0.33333334,0.6666667,6200.651920144006,2066.883973381335,3,3,0,0.0
34,Gothenburg,2025-01-11,4,1,3,0,0.25,0.75,0.0,4,0,1,3,0.0,0.25,0.75,10254.537723341102,2563.6344308352755,3,4,0,0.0
19,Sofia,2025-02-17,9,3,2,4,0.33333334,0.22222222,0.44444445,9,1,2,6,0.11111111,0.22222222,0.6666667,12040.20957543782,1337.8010639375357,6,9,0,0.0
71,New York,2025-02-19,8,2,3,3,0.25,0.375,0.375,7,1,4,3,0.125,0.5,0.375,1897.5671060767672,237.1958882595959,6,8,0,0.0
62,Toronto,2025-01-30,15,3,6,6,0.2,0.4,0.4,14,1,1,13,0.06666667,0.06666667,0.8666667,34871.385184182756,2324.7590122788506,8,15,0,0.0
25,Odessa,2025-03-05,8,2,4,2,0.25,0.5,0.25,8,0,3,5,0.0,0.375,0.625,3343.4361345778225,417.9295168222278,7,8,0,0.0
88,Tirana,2025-01-16,11,2,3,6,0.18181819,0.27272728,0.54545456,10,0,1,10,0.0,0.09090909,0.90909094,3447.710192564004,313.4281993240004,7,11,0,0.0
26,Frankfurt,2025-02-05,1,1,0,0,1.0,0.0,0.0,1,0,0,1,0.0,0.0,1.0,1327.3844792686032,1327.3844792686032,1,1,0,0.0
2,Porto,2025-02-11,3,2,0,1,0.6666667,0.0,0.33333334,3,0,1,2,0.0,0.33333334,0.6666667,1981.1768891210113,660.3922963736704,3,3,0,0.0
19,Sofia,2025-01-06,7,0,3,4,0.0,0.42857143,0.5714286,7,0,3,4,0.0,0.42857143,0.5714286,983.1211186434589,140.4458740919227,5,7,0,0.0
68,Nice,2025-02-01,7,2,2,3,0.2857143,0.2857143,0.42857143,7,0,3,4,0.0,0.42857143,0.5714286,11364.034783171455,1623.433540453065,6,7,0,0.0
64,Luxembourg,2025-03-06,7,4,2,1,0.5714286,0.2857143,0.14285715,7,1,3,3,0.14285715,0.42857143,0.42857143,12378.260417988242,1768.322916855463,5,7,0,0.0
71,New York,2025-01-31,3,1,0,2,0.33333334,0.0,0.6666667,3,0,2,1,0.0,0.6666667,0.33333334,9612.766079944446,3204.255359981482,3,3,0,0.0
27,Baku,2025-01-02,11,4,4,3,0.36363637,0.36363637,0.27272728,11,0,4,7,0.0,0.36363637,0.6363636,26628.16150548158,2420.7419550437803,9,11,0,0.0
9,Los Angeles,2025-02-12,10,2,6,2,0.2,0.6,0.2,9,2,1,7,0.2,0.1,0.7,13069.462523646102,1306.9462523646102,8,10,0,0.0
7,London,2025-02-24,7,2,2,3,0.2857143,0.2857143,0.42857143,6,1,1,5,0.14285715,0.14285715,0.71428573,7969.4909302182805,1138.4987043168971,6,7,0,0.0
74,Kuwait City,2025-01-22,10,3,3,4,0.3,0.3,0.4,10,2,3,5,0.2,0.3,0.5,10778.355050187609,1077.8355050187608,6,10,0,0.0
8,Sarajevo,2025-01-14,6,2,2,2,0.33333334,0.33333334,0.33333334,6,0,4,2,0.0,0.6666667,0.33333334,7400.4976610195345,1233.416276836589,6,6,0,0.0
44,Valencia,2025-01-18,6,1,2,3,0.16666667,0.33333334,0.5,5,0,0,6,0.0,0.0,1.0,12209.941832844652,2034.9903054741087,5,6,0,0.0
68,Nice,2025-02-14,6,1,1,4,0.16666667,0.16666667,0.6666667,4,1,0,5,0.16666667,0.0,0.8333333,13122.125428829188,2187.0209048048646,5,6,0,0.0
19,Sofia,2025-02-01,5,1,1,3,0.2,0.2,0.6,5,1,2,2,0.2,0.4,0.4,2721.0601486875016,544.2120297375003,5,5,0,0.0
52,Venice,2025-03-01,5,0,2,3,0.0,0.4,0.6,5,0,2,3,0.0,0.4,0.6,8878.318014558534,1775.6636029117067,4,5,0,0.0
84,Bishkek,2025-02-11,4,0,0,4,0.0,0.0,1.0,3,2,2,0,0.5,0.5,0.0,2185.484492716939,546.3711231792347,4,4,0,0.0
37,Cape Town,2025-02-07,6,4,2,0,0.6666667,0.33333334,0.0,5,2,2,2,0.33333334,0.33333334,0.33333334,8936.076500946965,1489.346083491161,5,6,0,0.0
28,Zurich,2025-02-16,10,1,4,5,0.1,0.4,0.5,8,3,0,7,0.3,0.0,0.7,14979.346063187166,1497.9346063187165,7,10,0,0.0
24,Cairo,2025-01-28,7,2,2,3,0.2857143,0.2857143,0.42857143,7,1,2,4,0.14285715,0.2857143,0.5714286,9557.877023643923,1365.4110033777033,6,7,0,0.0
91,Tashkent,2025-02-22,6,2,3,1,0.33333334,0.5,0.16666667,5,0,1,5,0.0,0.16666667,0.8333333,5342.779079437261,890.4631799062103,6,6,0,0.0
76,Dushanbe,2025-02-22,4,1,2,1,0.25,0.5,0.25,3,0,2,2,0.0,0.5,0.5,732.9308184548051,183.2327046137013,3,4,0,0.0
68,Nice,2025-02-23,9,2,4,3,0.22222222,0.44444445,0.33333334,9,0,3,6,0.0,0.33333334,0.6666667,7947.623975694718,883.0693306327464,7,9,0,0.0
26,Frankfurt,2025-01-21,9,2,5,2,0.22222222,0.5555556,0.22222222,9,1,0,8,0.11111111,0.0,0.8888889,7530.441384041983,836.7157093379981,7,9,0,0.0
99,Bangkok,2025-01-29,8,2,3,3,0.25,0.375,0.375,7,1,1,6,0.125,0.125,0.75,4315.030183818422,539.3787729773028,8,8,0,0.0
50,Athens,2025-01-23,4,2,0,2,0.5,0.0,0.5,4,1,1,2,0.25,0.25,0.5,10795.415050626736,2698.853762656684,3,4,0,0.0
87,Turin,2025-01-11,9,2,5,2,0.22222222,0.5555556,0.22222222,9,1,2,6,0.11111111,0.22222222,0.6666667,8337.79872197125,926.4220802190279,8,9,0,0.0
17,Basel,2025-01-16,8,4,3,1,0.5,0.375,0.125,8,1,3,4,0.125,0.375,0.5,4175.28116351797,521.9101454397462,5,8,0,0.0
89,Rome,2025-01-27,6,1,3,2,0.16666667,0.5,0.33333334,6,1,0,5,0.16666667,0.0,0.8333333,4206.918456151493,701.1530760252489,4,6,0,0.0
56,Riga,2025-01-10,10,2,4,4,0.2,0.4,0.4,10,1,3,6,0.1,0.3,0.6,7185.296932646218,718.5296932646218,8,10,0,0.0
52,Venice,2025-03-05,3,1,2,0,0.33333334,0.6666667,0.0,3,0,1,2,0.0,0.33333334,0.6666667,2534.8812125538243,844.9604041846081,2,3,0,0.0
53,Tokyo,2025-02-12,8,1,4,3,0.125,0.5,0.375,7,1,3,4,0.125,0.375,0.5,25770.748492046332,3221.3435615057915,7,8,0,0.0
47,The Hague,2025-01-01,11,2,4,5,0.18181819,0.36363637,0.45454547,11,0,0,11,0.0,0.0,1.0,26486.57345236332,2407.8703138512105,7,11,0,0.0
66,Hong Kong,2025-01-11,5,1,1,3,0.2,0.2,0.6,5,1,1,3,0.2,0.2,0.6,12242.033273086261,2448.406654617252,5,5,0,0.0
9,Los Angeles,2025-01-19,8,6,0,2,0.75,0.0,0.25,8,2,0,6,0.25,0.0,0.75,8435.187966566406,1054.3984958208007,7,8,0,0.0
18,Muscat,2025-03-05,6,1,3,2,0.16666667,0.5,0.33333334,6,0,1,5,0.0,0.16666667,0.8333333,12223.807579266264,2037.301263211044,4,6,0,0.0
85,Casablanca,2025-02-16,8,2,1,5,0.25,0.125,0.625,8,2,3,3,0.25,0.375,0.375,18015.04726513073,2251.880908141341,5,8,0,0.0
46,Trondheim,2025-03-09,6,2,0,4,0.33333334,0.0,0.6666667,6,1,2,3,0.16666667,0.33333334,0.5,3030.3193149322174,505.05321915536956,6,6,0,0.0
67,Kiev,2025-02-16,11,5,3,3,0.45454547,0.27272728,0.27272728,10,1,3,7,0.09090909,0.27272728,0.6363636,20758.22623963577,1887.1114763305245,9,11,0,0.0
98,Paris,2025-01-06,4,1,2,1,0.25,0.5,0.25,4,0,2,2,0.0,0.5,0.5,10063.124406038967,2515.781101509742,4,4,0,0.0
88,Tirana,2025-01-18,8,0,7,1,0.0,0.875,0.125,7,2,2,4,0.25,0.25,0.5,12046.226254248199,1505.7782817810248,7,8,0,0.0
4,Amsterdam,2025-01-24,7,1,2,4,0.14285715,0.2857143,0.5714286,5,2,2,3,0.2857143,0.2857143,0.42857143,13649.4967349642,1949.9281049948856,6,7,0,0.0
20,Vilnius,2025-02-20,6,3,2,1,0.5,0.33333334,0.16666667,6,1,1,4,0.16666667,0.16666667,0.6666667,18532.194546036473,3088.699091006079,5,6,0,0.0
36,Naples,2025-01-05,6,1,4,1,0.16666667,0.6666667,0.16666667,6,2,0,4,0.33333334,0.0,0.6666667,18412.70205138752,3068.7836752312537,6,6,0,0.0
69,Doha,2025-02-26,2,0,1,1,0.0,0.5,0.5,2,1,0,1,0.5,0.0,0.5,3984.0928704454695,1992.0464352227348,2,2,0,0.0
24,Cairo,2025-02-02,3,0,2,1,0.0,0.6666667,0.33333334,3,1,0,2,0.33333334,0.0,0.6666667,265.35923371714136,88.45307790571378,3,3,0,0.0
84,Bishkek,2025-01-07,11,2,2,7,0.18181819,0.18181819,0.6363636,11,2,5,4,0.18181819,0.45454547,0.36363637,10152.231491523911,922.9301355930828,8,11,0,0.0
89,Rome,2025-03-01,6,2,1,3,0.33333334,0.16666667,0.5,5,1,2,3,0.16666667,0.33333334,0.5,15917.13649849687,2652.8560830828114,5,6,0,0.0
14,Marseille,2025-02-23,5,2,1,2,0.4,0.2,0.4,5,2,0,3,0.4,0.0,0.6,12075.994693024919,2415.1989386049836,5,5,0,0.0
3,Manama,2025-03-09,9,2,3,4,0.22222222,0.33333334,0.44444445,8,0,4,5,0.0,0.44444445,0.5555556,29716.99198695845,3301.887998550939,6,9,0,0.0
88,Tirana,2025-02-16,7,1,2,4,0.14285715,0.2857143,0.5714286,7,0,2,5,0.0,0.2857143,0.71428573,4612.5729512364,658.9389930337713,7,7,0,0.0
84,Bishkek,2025-02-08,8,4,3,1,0.5,0.375,0.125,8,1,2,5,0.125,0.25,0.625,19811.93121968217,2476.4914024602713,6,8,0,0.0
98,Paris,2025-03-03,6,1,3,2,0.16666667,0.5,0.33333334,5,0,2,4,0.0,0.33333334,0.6666667,8917.549251991635,1486.2582086652726,6,6,0,0.0
98,Paris,2025-02-23,9,2,3,4,0.22222222,0.33333334,0.44444445,6,0,2,7,0.0,0.22222222,0.7777778,18784.07885064637,2087.1198722940408,8,9,0,0.0
2,Porto,2025-02-21,5,1,1,3,0.2,0.2,0.6,5,0,2,3,0.0,0.4,0.6,7687.179172810151,1537.43583456203,5,5,0,0.0
96,Reykjavik,2025-01-27,13,5,2,6,0.3846154,0.15384616,0.46153846,12,1,4,8,0.07692308,0.30769232,0.61538464,21911.493703861597,1685.4995156816613,9,13,0,0.0
60,Utrecht,2025-01-22,6,2,2,2,0.33333334,0.33333334,0.33333334,6,1,3,2,0.16666667,0.5,0.33333334,4586.015058855884,764.3358431426473,4,6,0,0.0
2,Porto,2025-01-19,5,1,2,2,0.2,0.4,0.4,5,0,0,5,0.0,0.0,1.0,2735.202680511662,547.0405361023325,5,5,0,0.0
19,Sofia,2025-03-03,9,4,2,3,0.44444445,0.22222222,0.33333334,7,3,0,6,0.33333334,0.0,0.6666667,19495.074316686427,2166.119368520714,8,9,0,0.0
34,Gothenburg,2025-01-27,6,3,1,2,0.5,0.16666667,0.33333334,6,2,2,2,0.33333334,0.33333334,0.33333334,9988.272161398603,1664.7120268997671,4,6,0,0.0
48,Rotterdam,2025-02-19,6,1,3,2,0.16666667,0.5,0.33333334,5,0,2,4,0.0,0.33333334,0.6666667,8728.800558335679,1454.8000930559465,6,6,0,0.0
7,London,2025-01-23,2,0,0,2,0.0,0.0,1.0,2,0,0,2,0.0,0.0,1.0,6158.802272326824,3079.401136163412,2,2,0,0.0
68,Nice,2025-01-14,5,1,3,1,0.2,0.6,0.2,5,0,1,4,0.0,0.2,0.8,9936.451943680513,1987.2903887361026,4,5,0,0.0
10,Chisinau,2025-01-04,5,0,2,3,0.0,0.4,0.6,4,1,0,4,0.2,0.0,0.8,1121.1255126889628,224.22510253779257,5,5,0,0.0
51,Johannesburg,2025-02-09,9,2,4,3,0.22222222,0.44444445,0.33333334,7,1,3,5,0.11111111,0.33333334,0.5555556,14225.658764354594,1580.6287515949548,7,9,0,0.0
20,Vilnius,2025-01-09,4,2,1,1,0.5,0.25,0.25,3,2,0,2,0.5,0.0,0.5,5926.924025393535,1481.7310063483837,4,4,0,0.0
4,Amsterdam,2025-02-18,4,2,0,2,0.5,0.0,0.5,4,1,1,2,0.25,0.25,0.5,387.74340085055877,96.93585021263969,3,4,0,0.0
46,Trondheim,2025-01-15,9,4,0,5,0.44444445,0.0,0.5555556,9,3,2,4,0.33333334,0.22222222,0.44444445,4373.620383860913,485.9578204289903,8,9,0,0.0
81,Malmo,2025-02-24,5,0,2,3,0.0,0.4,0.6,5,1,0,4,0.2,0.0,0.8,2258.098554627102,451.61971092542046,5,5,0,0.0
82,Dublin,2025-02-10,5,1,1,3,0.2,0.2,0.6,4,0,2,3,0.0,0.4,0.6,4762.929986335409,952.5859972670818,5,5,0,0.0
92,Seoul,2025-02-16,10,1,7,2,0.1,0.7,0.2,8,4,2,4,0.4,0.2,0.4,16071.221770829876,1607.1221770829875,7,10,0,0.0
24,Cairo,2025-01-23,6,1,3,2,0.16666667,0.5,0.33333334,6,1,0,5,0.16666667,0.0,0.8333333,180.68949695215687,30.11491615869281,3,6,0,0.0
83,Oslo,2025-01-10,3,2,1,0,0.6666667,0.33333334,0.0,3,0,1,2,0.0,0.33333334,0.6666667,3330.8569140259024,1110.2856380086341,3,3,0,0.0
84,Bishkek,2025-02-20,6,3,2,1,0.5,0.33333334,0.16666667,5,2,1,3,0.33333334,0.16666667,0.5,8419.315585056562,1403.2192641760937,5,6,0,0.0
52,Venice,2025-02-04,3,1,1,1,0.33333334,0.33333334,0.33333334,3,0,1,2,0.0,0.33333334,0.6666667,7668.238421961741,2556.0794739872467,3,3,0,0.0
27,Baku,2025-01-18,2,0,1,1,0.0,0.5,0.5,2,0,1,1,0.0,0.5,0.5,7612.529415565992,3806.264707782996,2,2,0,0.0
82,Dublin,2025-02-08,5,2,1,2,0.4,0.2,0.4,5,1,3,1,0.2,0.6,0.2,273.9369100764198,54.78738201528396,3,5,0,0.0
83,Oslo,2025-01-01,9,5,1,3,0.5555556,0.11111111,0.33333334,7,1,4,4,0.11111111,0.44444445,0.44444445,1911.1434502276697,212.34927224751885,5,9,0,0.0
25,Odessa,2025-03-07,5,4,1,0,0.8,0.2,0.0,3,0,0,5,0.0,0.0,1.0,25787.760666269478,5157.552133253896,4,5,0,0.0
46,Trondheim,2025-03-10,2,0,0,2,0.0,0.0,1.0,2,0,0,2,0.0,0.0,1.0,3060.724499523356,1530.362249761678,1,2,0,0.0
2,Porto,2025-02-08,3,0,2,1,0.0,0.6666667,0.33333334,3,0,2,1,0.0,0.6666667,0.33333334,15672.079293480385,5224.026431160129,2,3,0,0.0
77,Copenhagen,2025-01-12,2,1,1,0,0.5,0.5,0.0,2,0,2,0,0.0,1.0,0.0,9040.336115493372,4520.168057746686,2,2,0,0.0
92,Seoul,2025-02-22,7,3,3,1,0.42857143,0.42857143,0.14285715,6,0,0,7,0.0,0.0,1.0,9174.997380179775,1310.7139114542535,5,7,0,0.0
64,Luxembourg,2025-03-08,4,2,1,1,0.5,0.25,0.25,3,0,1,3,0.0,0.25,0.75,1958.2379781849977,489.5594945462494,4,4,0,0.0
94,Munich,2025-01-04,6,1,4,1,0.16666667,0.6666667,0.16666667,5,0,5,1,0.0,0.8333333,0.16666667,12538.777132845662,2089.79618880761,5,6,0,0.0
28,Zurich,2025-01-18,9,5,2,2,0.5555556,0.22222222,0.22222222,9,1,1,7,0.11111111,0.11111111,0.7777778,27319.842664581087,3035.538073842343,6,9,0,0.0
59,Melbourne,2025-01-06,8,3,2,3,0.375,0.25,0.375,8,1,1,6,0.125,0.125,0.75,14504.633218250758,1813.0791522813447,7,8,0,0.0
1,Lyon,2025-01-04,5,0,3,2,0.0,0.6,0.4,5,1,0,4,0.2,0.0,0.8,4312.176199606773,862.4352399213545,5,5,0,0.0
91,Tashkent,2025-01-02,9,2,4,3,0.22222222,0.44444445,0.33333334,8,0,2,7,0.0,0.22222222,0.7777778,13572.884117264206,1508.0982352515784,8,9,0,0.0
74,Kuwait City,2025-01-06,11,4,4,3,0.36363637,0.36363637,0.27272728,10,0,3,8,0.0,0.27272728,0.72727275,10549.792355989253,959.0720323626593,9,11,0,0.0
76,Dushanbe,2025-02-25,3,2,0,1,0.6666667,0.0,0.33333334,3,0,0,3,0.0,0.0,1.0,4824.715431016279,1608.2384770054261,3,3,0,0.0
93,San Francisco,2025-03-10,6,3,1,2,0.5,0.16666667,0.33333334,5,2,2,2,0.33333334,0.33333334,0.33333334,9772.927832696036,1628.8213054493392,5,6,0,0.0
32,Geneva,2025-02-25,7,2,3,2,0.2857143,0.42857143,0.2857143,7,0,1,6,0.0,0.14285715,0.85714287,7435.000823985274,1062.1429748550393,5,7,0,0.0
4,Amsterdam,2025-01-10,6,2,3,1,0.33333334,0.5,0.16666667,6,2,1,3,0.33333334,0.16666667,0.5,2728.9801901968035,454.83003169946727,5,6,0,0.0
32,Geneva,2025-01-16,13,6,3,4,0.46153846,0.23076923,0.30769232,11,1,2,10,0.07692308,0.15384616,0.7692308,13580.590191318031,1044.660783947541,6,13,0,0.0
4,Amsterdam,2025-01-01,9,4,2,3,0.44444445,0.22222222,0.33333334,9,2,2,5,0.22222222,0.22222222,0.5555556,8406.481865559139,934.0535406176821,7,9,0,0.0
49,Singapore,2025-01-24,7,3,2,2,0.42857143,0.2857143,0.2857143,7,1,2,4,0.14285715,0.2857143,0.5714286,4897.257499316563,699.6082141880804,6,7,0,0.0
85,Casablanca,2025-01-02,6,3,2,1,0.5,0.33333334,0.16666667,6,0,3,3,0.0,0.5,0.5,14966.627949107331,2494.4379915178883,6,6,0,0.0
41,Tallinn,2025-01-14,1,1,0,0,1.0,0.0,0.0,1,0,0,1,0.0,0.0,1.0,145.82295190165829,145.82295190165829,1,1,0,0.0
2,Porto,2025-01-08,6,4,2,0,0.6666667,0.33333334,0.0,4,1,1,4,0.16666667,0.16666667,0.6666667,3115.6622999916644,519.2770499986108,5,6,0,0.0
8,Sarajevo,2025-02-01,7,4,0,3,0.5714286,0.0,0.42857143,7,0,3,4,0.0,0.42857143,0.5714286,12408.350136433353,1772.6214480619076,7,7,0,0.0
19,Sofia,2025-01-14,6,1,3,2,0.16666667,0.5,0.33333334,6,1,0,5,0.16666667,0.0,0.8333333,5000.421871616248,833.4036452693746,6,6,0,0.0
69,Doha,2025-02-27,4,0,2,2,0.0,0.5,0.5,4,1,1,2,0.25,0.25,0.5,1512.5847827204295,378.1461956801074,3,4,0,0.0
34,Gothenburg,2025-03-01,7,5,2,0,0.71428573,0.2857143,0.0,7,0,3,4,0.0,0.42857143,0.5714286,6139.121799903644,877.0173999862349,6,7,0,0.0
9,Los Angeles,2025-01-08,6,2,2,2,0.33333334,0.33333334,0.33333334,6,0,2,4,0.0,0.33333334,0.6666667,9281.761992798823,1546.9603321331372,5,6,0,0.0
88,Tirana,2025-02-22,3,2,1,0,0.6666667,0.33333334,0.0,3,0,1,2,0.0,0.33333334,0.6666667,1661.035150054686,553.678383351562,3,3,0,0.0
13,Bologna,2025-02-13,2,1,1,0,0.5,0.5,0.0,2,0,1,1,0.0,0.5,0.5,2180.8735574735033,1090.4367787367516,2,2,0,0.0
82,Dublin,2025-02-20,5,1,1,3,0.2,0.2,0.6,4,0,1,4,0.0,0.2,0.8,5507.583904138854,1101.5167808277708,5,5,0,0.0
43,Krakow,2025-01-22,3,2,1,0,0.6666667,0.33333334,0.0,3,0,1,2,0.0,0.33333334,0.6666667,13420.930833921586,4473.643611307195,3,3,0,0.0
