branch_id,branch_name,transaction_date,transaction_currency,count_transactions,count_deposits,count_withdrawals,count_transfers,unique_customers,transactions_under_30,transactions_30_to_50,transactions_over_50,share_customers_under_30,share_customers_30_to_50,share_customers_over_50,total_transaction_amount_euro,avg_transaction_amount_euro,transactions_with_account,transactions_without_account
49,Singapore,2025-01-14,DKK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,600.1849692388114,600.1849692388114,1,0
32,Geneva,2025-02-04,TRY,1,0,0,1,1,0,1,0,0.0,1.0,0.0,249.32176019378278,249.32176019378278,1,0
26,Frankfurt,2025-02-14,GBP,2,0,1,1,2,0,1,1,0.0,0.5,0.5,9593.943399627473,4796.971699813736,2,0
32,Geneva,2025-01-31,JPY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,51.80278278153922,51.80278278153922,1,0
11,Skopje,2025-02-12,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,303.46959564196817,303.46959564196817,1,0
64,Luxembourg,2025-03-07,NOK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,358.2396462284208,358.2396462284208,1,0
71,New York,2025-02-04,AUD,3,2,0,1,3,1,1,1,0.33333334,0.33333334,0.33333334,3299.5850622406642,1099.8616874135548,3,0
54,Cologne,2025-01-02,DKK,2,2,0,0,2,0,0,2,0.0,0.0,1.0,1005.813657267742,502.906828633871,2,0
52,Venice,2025-02-07,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,11.71705320600273,11.71705320600273,1,0
84,Bishkek,2025-01-10,DKK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,942.9657132134145,471.48285660670723,2,0
26,Frankfurt,2025-01-16,SEK,6,2,4,0,6,1,0,5,0.16666667,0.0,0.8333333,2683.066608619939,447.17776810332316,6,0
25,Odessa,2025-02-26,AUD,1,1,0,0,1,1,0,0,1.0,0.0,0.0,1853.6096739261222,1853.6096739261222,1,0
31,Barcelona,2025-02-23,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,2375.456475583864,2375.456475583864,1,0
53,Tokyo,2025-02-08,NOK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,24.602150537634408,24.602150537634408,1,0
4,Amsterdam,2025-01-29,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,1952.4575768363595,1952.4575768363595,1,0
67,Kiev,2025-01-23,BGN,2,1,1,0,2,0,1,1,0.0,0.5,0.5,6071.6688822988035,3035.8344411494018,2,0
72,Jeddah,2025-02-25,JPY,2,0,1,1,2,1,1,0,0.5,0.5,0.0,86.92238692028755,43.461193460143775,2,0
38,Stuttgart,2025-03-05,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,4972.055196711685,4972.055196711685,1,0
59,Melbourne,2025-02-08,AUD,1,0,1,0,1,0,0,1,0.0,0.0,1.0,2067.5340393343417,2067.5340393343417,1,0
29,Ashgabat,2025-02-20,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,194.73433008991904,194.73433008991904,1,0
70,Madrid,2025-01-10,BGN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,647.8627671541057,647.8627671541057,1,0
59,Melbourne,2025-03-10,JPY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,53.7656691134952,53.7656691134952,1,0
10,Chisinau,2025-02-19,SEK,2,1,1,0,2,0,1,1,0.0,0.5,0.5,249.2259675405743,124.61298377028714,2,0
62,Toronto,2025-03-07,ISK,2,1,1,0,2,0,1,1,0.0,0.5,0.5,98.49260013577732,49.24630006788866,2,0
8,Sarajevo,2025-02-12,SEK,1,0,1,0,1,1,0,0,1.0,0.0,0.0,13.144957704061296,13.144957704061296,1,0
16,Florence,2025-01-23,SEK,2,0,2,0,2,1,0,1,0.5,0.0,0.5,378.3275929720538,189.1637964860269,2,0
49,Singapore,2025-02-26,ISK,2,1,1,0,2,0,0,2,0.0,0.0,1.0,75.64714384033033,37.823571920165165,2,0
27,Baku,2025-01-19,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,68.44093728463129,68.44093728463129,1,0
86,Sydney,2025-01-30,DKK,1,0,0,1,1,0,1,0,0.0,1.0,0.0,569.3711804438726,569.3711804438726,1,0
87,Turin,2025-02-21,TRY,1,1,0,0,1,0,1,0,0.0,1.0,0.0,208.772505380295,208.772505380295,1,0
13,Bologna,2025-02-25,CHF,1,1,0,0,1,1,0,0,1.0,0.0,0.0,5587.651821862348,5587.651821862348,1,0
86,Sydney,2025-02-06,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1925.8082665219924,1925.8082665219924,1,0
72,Jeddah,2025-01-11,AUD,2,1,0,1,2,0,1,1,0.0,0.5,0.5,4294.121885319724,2147.060942659862,2,0
28,Zurich,2025-02-13,PLN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,108.83227787372864,108.83227787372864,1,0
11,Skopje,2025-02-27,TRY,2,1,0,1,2,1,0,1,0.5,0.0,0.5,115.78757073988682,57.89378536994341,2,0
99,Bangkok,2025-02-23,AUD,1,1,0,0,1,0,1,0,0.0,1.0,0.0,5381.505428815421,5381.505428815421,1,0
61,Brussels,2025-01-11,RON,2,0,1,1,2,1,1,0,0.5,0.5,0.0,2293.7026239067054,1146.8513119533527,2,0
68,Nice,2025-01-16,TRY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,8.021808992776116,8.021808992776116,1,0
32,Geneva,2025-01-05,NOK,2,0,1,1,2,0,1,1,0.0,0.5,0.5,177.0101596516691,88.50507982583456,2,0
62,Toronto,2025-03-05,TRY,1,0,0,1,1,0,1,0,0.0,1.0,0.0,100.65217391304347,100.65217391304347,1,0
73,Lille,2025-01-04,PLN,2,1,1,0,2,0,1,1,0.0,0.5,0.5,2415.618490345231,1207.8092451726154,2,0
25,Odessa,2025-02-23,NOK,2,0,1,1,2,1,1,0,0.5,0.5,0.0,602.4585089001635,301.2292544500817,2,0
20,Vilnius,2025-01-26,AUD,2,0,0,2,2,0,0,2,0.0,0.0,1.0,4469.120481927711,2234.5602409638554,2,0
23,Warsaw,2025-02-26,CZK,2,0,0,2,2,0,0,2,0.0,0.0,1.0,291.2890812890813,145.64454064454065,2,0
53,Tokyo,2025-03-08,GBP,1,0,0,1,1,0,1,0,0.0,1.0,0.0,7828.489201788602,7828.489201788602,1,0
97,Riyadh,2025-02-23,HUF,2,0,0,2,2,1,0,1,0.5,0.0,0.5,17.886826495304003,8.943413247652002,2,0
53,Tokyo,2025-01-09,RON,1,0,1,0,1,0,0,1,0.0,0.0,1.0,1892.5905818956853,1892.5905818956853,1,0
15,Zagreb,2025-02-11,ISK,2,0,1,1,2,1,1,0,0.5,0.5,0.0,81.86984993178717,40.934924965893586,2,0
43,Krakow,2025-02-20,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,146.281412335522,146.281412335522,1,0
5,Bergen,2025-01-11,CHF,1,0,1,0,1,0,0,1,0.0,0.0,1.0,2290.1975361087507,2290.1975361087507,1,0
69,Doha,2025-02-24,ISK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,53.111233631977946,53.111233631977946,1,0
66,Hong Kong,2025-02-18,BGN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,4191.057367829022,4191.057367829022,1,0
31,Barcelona,2025-01-09,SEK,2,1,0,1,2,1,0,1,0.5,0.0,0.5,781.6425246857193,390.82126234285965,2,0
79,Nur-Sultan,2025-01-18,AUD,2,0,0,2,2,0,1,1,0.0,0.5,0.5,10893.49393247627,5446.746966238135,2,0
41,Tallinn,2025-02-26,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,842.8023850085178,842.8023850085178,1,0
27,Baku,2025-01-11,JPY,2,1,0,1,2,0,1,1,0.0,0.5,0.5,108.19212820827704,54.09606410413852,2,0
78,Belgrade,2025-03-01,SEK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,213.51001072577762,213.51001072577762,1,0
48,Rotterdam,2025-02-22,ISK,3,0,3,0,3,0,1,2,0.0,0.33333334,0.6666667,93.56918325326012,31.189727751086707,3,0
78,Belgrade,2025-02-09,GBP,2,1,1,0,2,0,0,2,0.0,0.0,1.0,13301.500845800392,6650.750422900196,2,0
10,Chisinau,2025-03-07,CZK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,31.210425327790215,31.210425327790215,1,0
3,Manama,2025-02-09,DKK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,398.0938337801609,398.0938337801609,1,0
47,The Hague,2025-02-06,SEK,2,0,1,1,2,1,0,1,0.5,0.0,0.5,771.7728115890823,385.88640579454113,2,0
25,Odessa,2025-02-16,DKK,3,0,2,1,3,0,0,3,0.0,0.0,1.0,2365.8077490280198,788.6025830093399,3,0
25,Odessa,2025-02-24,CHF,2,0,1,1,2,0,1,1,0.0,0.5,0.5,643.9936271906532,321.9968135953266,2,0
80,Bucharest,2025-01-18,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1828.9540841957203,1828.9540841957203,1,0
64,Luxembourg,2025-01-22,TRY,1,0,1,0,1,1,0,0,1.0,0.0,0.0,261.53769708039,261.53769708039,1,0
14,Marseille,2025-02-07,AUD,2,0,1,1,2,0,1,1,0.0,0.5,0.5,5697.282904689863,2848.6414523449316,2,0
86,Sydney,2025-02-08,CZK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,6.492353034889278,6.492353034889278,1,0
2,Porto,2025-01-07,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,161.48400562252417,161.48400562252417,1,0
37,Cape Town,2025-01-07,RON,1,0,0,1,1,0,1,0,0.0,1.0,0.0,1487.1602605339335,1487.1602605339335,1,0
75,Milan,2025-01-22,GBP,3,1,0,2,3,0,0,3,0.0,0.0,1.0,6530.698742689367,2176.8995808964555,3,0
53,Tokyo,2025-01-10,ISK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,70.15209910529938,35.07604955264969,2,0
59,Melbourne,2025-01-22,JPY,1,1,0,0,1,1,0,0,1.0,0.0,0.0,10.227323008849558,10.227323008849558,1,0
41,Tallinn,2025-02-19,SEK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,565.3130016051364,565.3130016051364,1,0
58,Ljubljana,2025-02-18,TRY,2,2,0,0,2,0,1,1,0.0,0.5,0.5,324.5537787629301,162.27688938146505,2,0
90,Bratislava,2025-02-26,GBP,1,0,0,1,1,0,0,1,0.0,0.0,1.0,9849.881739634116,9849.881739634116,1,0
76,Dushanbe,2025-01-17,PLN,1,1,0,0,1,1,0,0,1.0,0.0,0.0,26.218151931431258,26.218151931431258,1,0
53,Tokyo,2025-02-11,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,4.319986357435198,4.319986357435198,1,0
89,Rome,2025-02-02,GBP,1,0,0,1,1,0,0,1,0.0,0.0,1.0,971.7849966510381,971.7849966510381,1,0
95,Prague,2025-01-24,SEK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,72.16598307007592,72.16598307007592,1,0
18,Muscat,2025-02-27,GBP,1,0,0,1,1,1,0,0,1.0,0.0,0.0,6358.714453328173,6358.714453328173,1,0
28,Zurich,2025-02-22,GBP,1,0,1,0,1,0,0,1,0.0,0.0,1.0,10347.788786853553,10347.788786853553,1,0
16,Florence,2025-01-08,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,772.3283353211791,772.3283353211791,1,0
34,Gothenburg,2025-02-21,PLN,2,0,1,1,2,0,1,1,0.0,0.5,0.5,1583.8543291029914,791.9271645514957,2,0
35,Podgorica,2025-02-14,TRY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,193.14527392026142,193.14527392026142,1,0
89,Rome,2025-02-25,BGN,1,1,0,0,1,1,0,0,1.0,0.0,0.0,2586.220472440945,2586.220472440945,1,0
49,Singapore,2025-01-15,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,71.81671955831848,71.81671955831848,1,0
38,Stuttgart,2025-02-08,GBP,2,0,1,1,2,1,1,0,0.5,0.5,0.0,6975.873693808261,3487.9368469041306,2,0
13,Bologna,2025-01-24,AUD,1,1,0,0,1,0,0,1,0.0,0.0,1.0,4238.566265060242,4238.566265060242,1,0
85,Casablanca,2025-01-13,ISK,3,2,1,0,3,0,1,2,0.0,0.33333334,0.6666667,71.82352941176472,23.941176470588243,3,0
33,Ghent,2025-01-03,ISK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,41.2792505204719,41.2792505204719,1,0
32,Geneva,2025-01-14,CHF,1,0,0,1,1,0,0,1,0.0,0.0,1.0,6438.169238956892,6438.169238956892,1,0
92,Seoul,2025-02-12,NOK,3,0,1,2,3,2,0,1,0.6666667,0.0,0.33333334,1522.7268050077173,507.5756016692391,3,0
87,Turin,2025-02-07,JPY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,18.66894846929074,18.66894846929074,1,0
14,Marseille,2025-01-28,ISK,3,0,2,1,3,0,2,1,0.0,0.6666667,0.33333334,112.3180013689254,37.4393337896418,3,0
27,Baku,2025-01-06,PLN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,1571.4262194835128,1571.4262194835128,1,0
57,Antwerp,2025-02-26,CHF,1,0,0,1,1,0,1,0,0.0,1.0,0.0,2874.0843270868827,2874.0843270868827,1,0
31,Barcelona,2025-02-21,SEK,2,1,1,0,2,0,1,1,0.0,0.5,0.5,1002.300201929549,501.1501009647745,2,0
50,Athens,2025-02-25,HUF,1,1,0,0,1,0,1,0,0.0,1.0,0.0,19.7151296111665,19.7151296111665,1,0
34,Gothenburg,2025-02-07,ISK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,45.26152796725785,45.26152796725785,1,0
75,Milan,2025-01-28,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,28.213826763870006,28.213826763870006,1,0
17,Basel,2025-01-23,HUF,2,1,0,1,2,1,0,1,0.5,0.0,0.5,21.52226019038321,10.761130095191605,2,0
65,Yerevan,2025-02-19,AUD,1,1,0,0,1,0,1,0,0.0,1.0,0.0,3169.6753760886777,3169.6753760886777,1,0
84,Bishkek,2025-02-26,SEK,3,1,1,1,3,1,1,1,0.33333334,0.33333334,0.33333334,1778.3298932064972,592.7766310688324,3,0
15,Zagreb,2025-02-23,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,22.466150133367204,22.466150133367204,1,0
6,Hamburg,2025-02-11,SEK,2,0,2,0,2,0,0,2,0.0,0.0,1.0,848.3394801155298,424.1697400577649,2,0
8,Sarajevo,2025-01-18,DKK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,1056.618593180356,528.309296590178,2,0
14,Marseille,2025-01-31,JPY,3,1,0,2,3,0,1,2,0.0,0.33333334,0.6666667,45.192931237965084,15.064310412655027,3,0
10,Chisinau,2025-01-06,TRY,1,0,1,0,1,0,0,1,0.0,0.0,1.0,108.18273146891121,108.18273146891121,1,0
21,Helsinki,2025-01-28,SEK,1,0,1,0,1,1,0,0,1.0,0.0,0.0,728.5528837776616,728.5528837776616,1,0
82,Dublin,2025-01-08,CZK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,370.3506958250497,370.3506958250497,1,0
78,Belgrade,2025-01-01,NOK,2,2,0,0,1,0,0,2,0.0,0.0,1.0,791.2598558711319,395.62992793556595,2,0
65,Yerevan,2025-02-11,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,2201.484004379029,2201.484004379029,1,0
25,Odessa,2025-01-15,HUF,2,0,1,1,2,0,1,1,0.0,0.5,0.5,19.869298395148917,9.934649197574458,2,0
18,Muscat,2025-03-03,TRY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,20.614432881595846,20.614432881595846,1,0
56,Riga,2025-03-03,SEK,2,0,0,2,2,0,1,1,0.0,0.5,0.5,1160.8008968609865,580.4004484304933,2,0
90,Bratislava,2025-03-08,CHF,1,0,1,0,1,0,1,0,0.0,1.0,0.0,7291.608245265251,7291.608245265251,1,0
8,Sarajevo,2025-01-21,JPY,2,0,1,1,2,0,1,1,0.0,0.5,0.5,75.64002232419696,37.82001116209848,2,0
47,The Hague,2025-02-18,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,256.9051513770079,256.9051513770079,1,0
71,New York,2025-01-14,JPY,1,1,0,0,1,0,0,1,0.0,0.0,1.0,49.92074491121698,49.92074491121698,1,0
54,Cologne,2025-03-01,DKK,3,1,1,1,3,0,0,3,0.0,0.0,1.0,1012.4156979472532,337.47189931575105,3,0
7,London,2025-01-16,CHF,2,0,2,0,2,0,1,1,0.0,0.5,0.5,12012.137372013653,6006.068686006826,2,0
96,Reykjavik,2025-02-10,GBP,2,1,1,0,2,0,0,2,0.0,0.0,1.0,16000.51631185236,8000.25815592618,2,0
38,Stuttgart,2025-03-04,TRY,1,0,0,1,1,0,0,1,0.0,0.0,1.0,256.7820392890552,256.7820392890552,1,0
24,Cairo,2025-02-06,HUF,1,0,0,1,1,0,0,1,0.0,0.0,1.0,5.2135680866781575,5.2135680866781575,1,0
21,Helsinki,2025-02-10,PLN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,498.053067675655,498.053067675655,1,0
51,Johannesburg,2025-01-31,BGN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,2409.106248082626,2409.106248082626,1,0
93,San Francisco,2025-01-08,BGN,1,0,1,0,1,0,1,0,0.0,1.0,0.0,4793.72123939053,4793.72123939053,1,0
66,Hong Kong,2025-03-01,RON,2,0,1,1,1,0,0,2,0.0,0.0,1.0,3134.918019610995,1567.4590098054975,2,0
69,Doha,2025-01-25,AUD,1,0,1,0,1,0,0,1,0.0,0.0,1.0,3039.3915662650606,3039.3915662650606,1,0
67,Kiev,2025-01-18,TRY,2,0,1,1,2,0,1,1,0.0,0.5,0.5,402.97758484178337,201.48879242089168,2,0
95,Prague,2025-01-21,NOK,1,1,0,0,1,0,1,0,0.0,1.0,0.0,306.1868494541762,306.1868494541762,1,0
73,Lille,2025-02-22,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,835.2412073265114,835.2412073265114,1,0
78,Belgrade,2025-02-18,AUD,2,0,1,1,2,1,0,1,0.5,0.0,0.5,6176.357342402525,3088.1786712012627,2,0
20,Vilnius,2025-01-26,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,843.7890974084004,843.7890974084004,1,0
10,Chisinau,2025-01-19,HUF,1,0,1,0,1,0,0,1,0.0,0.0,1.0,5.919810977826245,5.919810977826245,1,0
34,Gothenburg,2025-02-14,RON,2,1,1,0,2,1,1,0,0.5,0.5,0.0,3320.5585694193287,1660.2792847096644,2,0
34,Gothenburg,2025-02-19,RON,2,0,0,2,2,1,0,1,0.5,0.0,0.5,2340.5312010286493,1170.2656005143247,2,0
46,Trondheim,2025-02-19,GBP,2,0,2,0,2,0,1,1,0.0,0.5,0.5,11278.290156691375,5639.145078345688,2,0
79,Nur-Sultan,2025-03-05,NOK,2,1,0,1,2,1,0,1,0.5,0.0,0.5,890.2428087986464,445.1214043993232,2,0
34,Gothenburg,2025-02-15,TRY,1,0,0,1,1,1,0,0,1.0,0.0,0.0,230.63216422040108,230.63216422040108,1,0
6,Hamburg,2025-01-12,BGN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,1994.2683300951016,1994.2683300951016,1,0
6,Hamburg,2025-03-01,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,2022.8465412138883,2022.8465412138883,1,0
85,Casablanca,2025-01-06,AUD,2,0,1,1,2,0,2,0,0.0,1.0,0.0,4652.056780428874,2326.028390214437,2,0
62,Toronto,2025-02-19,RON,1,0,1,0,1,0,0,1,0.0,0.0,1.0,333.71237995740745,333.71237995740745,1,0
93,San Francisco,2025-03-02,ISK,2,1,1,0,2,0,1,1,0.0,0.5,0.5,90.01935483870969,45.009677419354844,2,0
85,Casablanca,2025-01-25,TRY,3,1,0,2,3,0,2,1,0.0,0.6666667,0.33333334,618.7216737565882,206.24055791886272,3,0
2,Porto,2025-02-13,GBP,1,0,1,0,1,0,0,1,0.0,0.0,1.0,11638.747854476493,11638.747854476493,1,0
86,Sydney,2025-01-11,AUD,1,1,0,0,1,0,1,0,0.0,1.0,0.0,4772.188531972381,4772.188531972381,1,0
32,Geneva,2025-02-18,RON,2,2,0,0,2,0,0,2,0.0,0.0,1.0,3081.4156269463365,1540.7078134731682,2,0
80,Bucharest,2025-01-30,TRY,2,0,2,0,2,0,1,1,0.0,0.5,0.5,444.0563630013702,222.0281815006851,2,0
98,Paris,2025-03-07,DKK,2,0,1,1,2,0,0,2,0.0,0.0,1.0,1152.4313236536218,576.2156618268109,2,0
23,Warsaw,2025-02-27,RON,1,0,1,0,1,0,0,1,0.0,0.0,1.0,749.2594899825172,749.2594899825172,1,0
29,Ashgabat,2025-03-05,NOK,2,0,0,2,2,0,1,1,0.0,0.5,0.5,1350.972081218274,675.486040609137,2,0
67,Kiev,2025-02-04,AUD,2,2,0,0,2,0,1,1,0.0,0.5,0.5,6127.145348487582,3063.572674243791,2,0
90,Bratislava,2025-03-07,CZK,3,0,2,1,3,0,1,2,0.0,0.33333334,0.6666667,587.6810841061721,195.89369470205736,3,0
73,Lille,2025-01-24,NOK,2,1,0,1,2,0,0,2,0.0,0.0,1.0,796.353036299417,398.1765181497085,2,0
78,Belgrade,2025-03-05,CHF,1,1,0,0,1,1,0,0,1.0,0.0,0.0,6761.8036577675,6761.8036577675,1,0
19,Sofia,2025-02-23,SEK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,135.62844962979582,135.62844962979582,1,0
44,Valencia,2025-01-03,PLN,3,2,1,0,3,0,0,3,0.0,0.0,1.0,5952.325336454067,1984.108445484689,3,0
49,Singapore,2025-02-08,PLN,1,0,1,0,1,0,0,1,0.0,0.0,1.0,707.2716446349887,707.2716446349887,1,0
63,Dubai,2025-02-14,PLN,1,0,1,0,1,0,1,0,0.0,1.0,0.0,72.75826471082515,72.75826471082515,1,0
63,Dubai,2025-02-10,ISK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,60.39106412005457,60.39106412005457,1,0
88,Tirana,2025-01-12,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,546.8442746556751,546.8442746556751,1,0
5,Bergen,2025-02-16,JPY,1,0,0,1,1,0,1,0,0.0,1.0,0.0,42.10868886251484,42.10868886251484,1,0
11,Skopje,2025-01-25,CHF,1,0,0,1,1,1,0,0,1.0,0.0,0.0,4172.077101327153,4172.077101327153,1,0
89,Rome,2025-01-15,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,1117.4761770737005,1117.4761770737005,1,0
23,Warsaw,2025-03-08,CHF,1,1,0,0,1,0,0,1,0.0,0.0,1.0,5402.071779847232,5402.071779847232,1,0
78,Belgrade,2025-01-09,GBP,2,0,2,0,2,1,0,1,0.5,0.0,0.5,12098.89270714013,6049.446353570065,2,0
48,Rotterdam,2025-03-09,JPY,2,0,2,0,2,0,0,2,0.0,0.0,1.0,81.39444964140942,40.69722482070471,2,0
70,Madrid,2025-01-14,AUD,1,0,0,1,1,0,0,1,0.0,0.0,1.0,5802.951629419915,5802.951629419915,1,0
66,Hong Kong,2025-01-31,SEK,1,1,0,0,1,1,0,0,1.0,0.0,0.0,409.54244378595087,409.54244378595087,1,0
25,Odessa,2025-01-17,PLN,1,0,0,1,1,0,0,1,0.0,0.0,1.0,750.6211107197371,750.6211107197371,1,0
96,Reykjavik,2025-02-13,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,25.216553133514985,25.216553133514985,1,0
65,Yerevan,2025-02-25,NOK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,768.9483701709563,768.9483701709563,1,0
21,Helsinki,2025-01-20,GBP,1,0,0,1,1,0,0,1,0.0,0.0,1.0,10149.666619378635,10149.666619378635,1,0
71,New York,2025-02-18,BGN,1,1,0,0,1,0,0,1,0.0,0.0,1.0,3830.2280396768583,3830.2280396768583,1,0
76,Dushanbe,2025-02-10,DKK,1,0,1,0,1,0,1,0,0.0,1.0,0.0,376.886463584683,376.886463584683,1,0
63,Dubai,2025-02-15,TRY,2,1,1,0,2,0,0,2,0.0,0.0,1.0,205.51424279954676,102.75712139977338,2,0
75,Milan,2025-02-12,GBP,1,1,0,0,1,1,0,0,1.0,0.0,0.0,694.2931195853032,694.2931195853032,1,0
84,Bishkek,2025-01-20,ISK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,39.85835051546392,39.85835051546392,1,0
65,Yerevan,2025-02-11,NOK,2,0,0,2,2,1,0,1,0.5,0.0,0.5,545.4382100125265,272.71910500626325,2,0
47,The Hague,2025-01-25,TRY,2,1,1,0,2,0,1,1,0.0,0.5,0.5,262.1082483880461,131.05412419402305,2,0
98,Paris,2025-03-01,RON,1,0,1,0,1,0,0,1,0.0,0.0,1.0,837.0900980549751,837.0900980549751,1,0
97,Riyadh,2025-02-02,AUD,3,2,0,1,3,0,2,1,0.0,0.6666667,0.33333334,5895.683151718357,1965.2277172394524,3,0
19,Sofia,2025-01-10,PLN,1,1,0,0,1,1,0,0,1.0,0.0,0.0,614.1326769807782,614.1326769807782,1,0
34,Gothenburg,2025-02-04,RON,1,0,0,1,1,0,0,1,0.0,0.0,1.0,100.2612067753019,100.2612067753019,1,0
46,Trondheim,2025-01-17,ISK,2,1,0,1,2,0,1,1,0.0,0.5,0.5,95.20875258442453,47.604376292212265,2,0
21,Helsinki,2025-01-06,JPY,1,1,0,0,1,1,0,0,1.0,0.0,0.0,48.177764165390506,48.177764165390506,1,0
72,Jeddah,2025-02-11,AUD,2,2,0,0,2,1,1,0,0.5,0.5,0.0,4169.839435591777,2084.9197177958886,2,0
50,Athens,2025-02-20,HUF,2,0,1,1,2,1,0,1,0.5,0.0,0.5,19.857938718662954,9.928969359331477,2,0
54,Cologne,2025-03-07,ISK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,50.10882552613713,50.10882552613713,1,0
65,Yerevan,2025-01-31,DKK,2,1,1,0,2,0,1,1,0.0,0.5,0.5,633.1474979227532,316.5737489613766,2,0
24,Cairo,2025-03-09,DKK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,584.590221078175,584.590221078175,1,0
1,Lyon,2025-02-19,TRY,2,0,1,1,2,0,1,1,0.0,0.5,0.5,47.20607260726072,23.60303630363036,2,0
35,Podgorica,2025-02-04,AUD,3,2,1,0,3,0,1,2,0.0,0.33333334,0.6666667,6384.490949545974,2128.163649848658,3,0
91,Tashkent,2025-02-13,BGN,4,1,2,1,4,2,1,1,0.5,0.25,0.25,10108.201247571325,2527.0503118928314,4,0
75,Milan,2025-01-31,RON,2,1,0,1,2,0,2,0,0.0,1.0,0.0,1550.2160065907126,775.1080032953563,2,0
47,The Hague,2025-03-05,HUF,2,2,0,0,2,1,0,1,0.5,0.0,0.5,32.78543312022063,16.392716560110316,2,0
62,Toronto,2025-02-01,JPY,2,0,1,1,2,0,1,1,0.0,0.5,0.5,81.25678613578482,40.62839306789241,2,0
13,Bologna,2025-01-10,NOK,1,0,0,1,1,0,0,1,0.0,0.0,1.0,609.1630517989283,609.1630517989283,1,0
65,Yerevan,2025-03-09,RON,1,1,0,0,1,0,0,1,0.0,0.0,1.0,969.2666358502321,969.2666358502321,1,0
12,Berlin,2025-02-28,ISK,1,0,1,0,1,0,0,1,0.0,0.0,1.0,21.187645847632123,21.187645847632123,1,0
68,Nice,2025-01-30,NOK,2,1,1,0,2,0,0,2,0.0,0.0,1.0,530.0378353101221,265.01891765506105,2,0
88,Tirana,2025-02-05,RON,1,1,0,0,1,1,0,0,1.0,0.0,0.0,1565.8240565848168,1565.8240565848168,1,0
87,Turin,2025-02-01,CHF,2,1,1,0,2,0,1,1,0.0,0.5,0.5,10139.686739337496,5069.843369668748,2,0
34,Gothenburg,2025-01-24,DKK,1,1,0,0,1,0,0,1,0.0,0.0,1.0,933.80196745919,933.80196745919,1,0
